id,company,category,method,question,answer,judge_score,judge_reason,pass,company_accuracy,avg_chunk_score,correct_chunks,retrieval_time,rerank_time,generation_time,total_time
677,Nvidia,numerical_retrieval,vectorless,"What was the net carrying amount of property and equipment as of January 25, 2026?",This information was not found in the retrieved sections.,5,Information not present in provided context,True,0.6,0.2272,3,0.4617,5.8711,0.7097,7.0425
677,Nvidia,numerical_retrieval,hybrid,"What was the net carrying amount of property and equipment as of January 25, 2026?",This information was not found in the retrieved sections for NVIDIA.,5,Information not present in provided context.,True,0.8,0.6433,4,8.2337,7.4723,1.0879,9.3216
678,Nvidia,numerical_retrieval,vector,What was the total value of inventory provisions and excess inventory purchase obligations recorded in fiscal year 2026?,"For NVIDIA, the total value of provisions for inventory and excess inventory purchase obligations recorded in fiscal year 2026 was **$7.2 billion**, as stated in Source 1. This includes $4.5 billion associated with H20 excess inventory and purchase obligations in the first quarter of fiscal year 2026.",5,Exact figure from Source 1.,True,1.0,0.9738,5,7.9495,0.0,1.9741,9.9236
678,Nvidia,numerical_retrieval,vectorless,What was the total value of inventory provisions and excess inventory purchase obligations recorded in fiscal year 2026?,"For NVIDIA, the total value of provisions for inventory and excess inventory purchase obligations recorded in fiscal year 2026 was **$7.2 billion**, as stated in Source 1 (Page 41). This includes a $4.5 billion charge associated with H20 excess inventory and purchase obligations.",5,Exact figure supported by Source 1.,True,1.0,0.9632,5,0.4619,5.6885,1.1337,7.2841
678,Nvidia,numerical_retrieval,hybrid,What was the total value of inventory provisions and excess inventory purchase obligations recorded in fiscal year 2026?,"For NVIDIA, the total value of provisions for inventory and excess inventory purchase obligations recorded in fiscal year 2026 was **$7.2 billion**, as stated in Source 1. This includes $4.5 billion associated with H20 excess inventory and purchase obligations.",5,Exact figure from Source 1.,True,1.0,0.9738,5,6.6554,5.8891,1.7562,8.4116
679,Nvidia,numerical_retrieval,vector,"What was the total accumulated depreciation and amortization for property and equipment as of January 25, 2026?","This information was not found in the retrieved sections. The context only provides accumulated depreciation and amortization for Amazon (as of December 31, 2024 and 2025), NVIDIA, and Microsoft, but not for January 25, 2026.",5,Correctly identified missing date in context,True,0.2,0.905,1,6.8252,0.0,1.0669,7.8921
679,Nvidia,numerical_retrieval,vectorless,"What was the total accumulated depreciation and amortization for property and equipment as of January 25, 2026?","This information was not found in the retrieved sections. The context only provides accumulated depreciation and amortization for Amazon (2024–2025) and Microsoft (2024–2025), but not for NVIDIA as of January 25, 2026.",2,Wrong company and date in answer,False,0.4,0.94,2,0.7576,6.3891,2.2498,9.3965
679,Nvidia,numerical_retrieval,hybrid,"What was the total accumulated depreciation and amortization for property and equipment as of January 25, 2026?","This information was not found in the retrieved sections. The context only provides accumulated depreciation and amortization for Amazon (as of December 31, 2024 and 2025) and NVIDIA (as of January 26, 2025), but not for January 25, 2026.",5,Correctly identified missing data for specified date,True,0.4,0.94,2,7.267,6.4729,1.1232,8.3902
680,Nvidia,numerical_retrieval,vector,What was the deferred tax valuation allowance at the end of fiscal year 2026?,"For NVIDIA, the deferred tax valuation allowance at the end of fiscal year 2026 was **$768 million**, as stated in Source 3 (Page 58) and Source 4 (Page 81).",5,Exact figure supported by Source 3.,True,0.8,0.845,4,7.4175,0.0,0.9857,8.4032
680,Nvidia,numerical_retrieval,vectorless,What was the deferred tax valuation allowance at the end of fiscal year 2026?,"The deferred tax valuation allowance for NVIDIA at the end of fiscal year 2026 was **$1,552 million**, as stated in Source 4.",2,Wrong year and unsupported source,False,0.6,0.3919,3,0.4503,6.6056,1.6238,8.6797
680,Nvidia,numerical_retrieval,hybrid,What was the deferred tax valuation allowance at the end of fiscal year 2026?,"The deferred tax valuation allowance for NVIDIA at the end of fiscal year 2026 was **$768 million**.

This is explicitly stated in Source 3 (Page 75) and Source 4 (Page 81).",5,Exact figure supported by context.,True,1.0,0.8372,5,7.433,6.6888,1.5626,8.9956
681,Nvidia,table_based_questions,vector,"According to the ""Revenue by End Market"" table, what was the revenue for Gaming in fiscal year 2026?","For NVIDIA, the revenue for Gaming in fiscal year 2026 was $16,042 million, as stated in the ""Revenue by End Market"" table.",5,Exact figure from the table.,True,0.6,0.5388,3,7.8448,0.0,1.2797,9.1245
681,Nvidia,table_based_questions,vectorless,"According to the ""Revenue by End Market"" table, what was the revenue for Gaming in fiscal year 2026?","For NVIDIA, the revenue for Gaming in fiscal year 2026 was **$16,042 million**, as stated in the ""Revenue by End Market"" table.",5,Exact figure from the table.,True,1.0,0.4782,5,0.466,7.3967,0.8694,8.7321
681,Nvidia,table_based_questions,hybrid,"According to the ""Revenue by End Market"" table, what was the revenue for Gaming in fiscal year 2026?","For NVIDIA, the revenue for Gaming in fiscal year 2026 was $16,042 million, as stated in the ""Revenue by End Market"" table.",5,Exact figure from the table.,True,0.8,0.5564,4,8.4535,7.6419,0.8353,9.2888
682,Nvidia,table_based_questions,vector,"Based on the ""Geographic Revenue based upon Customer Headquarters Location"" table, what was the revenue from Taiwan in fiscal year 2026?","This information was not found in the retrieved sections. The context for NVIDIA does not provide a ""Geographic Revenue based upon Customer Headquarters Location"" table or explicit revenue figures for Taiwan in fiscal year 2026.",5,No table or revenue figure for Taiwan in 2026 was provided.,True,1.0,0.5806,5,6.6819,0.0,1.0643,7.7462
682,Nvidia,table_based_questions,vectorless,"Based on the ""Geographic Revenue based upon Customer Headquarters Location"" table, what was the revenue from Taiwan in fiscal year 2026?","This information was not found in the retrieved sections. The context for NVIDIA does not provide a ""Geographic Revenue based upon Customer Headquarters Location"" table or explicit revenue figures from Taiwan for fiscal year 2026.",5,No table or revenue figure for Taiwan in 2026 found.,True,1.0,0.5703,5,0.478,6.7606,1.0549,8.2935
682,Nvidia,table_based_questions,hybrid,"Based on the ""Geographic Revenue based upon Customer Headquarters Location"" table, what was the revenue from Taiwan in fiscal year 2026?","For NVIDIA, the revenue from Taiwan in fiscal year 2026 was **$42,345 million**, based on the ""Geographic Revenue based upon Customer Headquarters Location"" table.",5,Exact figure from the table.,True,1.0,0.4455,5,7.1859,6.3679,1.0211,8.207
683,Nvidia,table_based_questions,vector,"In the ""Long-lived assets"" table, what was the value of long-lived assets in Israel as of January 25, 2026?","For NVIDIA, the value of long-lived assets in Israel as of January 25, 2026, was **$1,471 million**. This figure is explicitly stated in the ""Long-lived assets"" table on Page 79 of the report.",5,Exact figure from the table.,True,1.0,0.4895,5,8.2932,0.0,0.9406,9.2338
683,Nvidia,table_based_questions,vectorless,"In the ""Long-lived assets"" table, what was the value of long-lived assets in Israel as of January 25, 2026?","For NVIDIA, the value of long-lived assets in Israel as of January 25, 2026, was **$1,471 million**. This figure is explicitly stated in the ""Long-lived assets"" table on Page 79 of the report.",5,Exact figure from the table.,True,0.8,0.2672,4,0.4811,7.0245,4.4789,11.9845
683,Nvidia,table_based_questions,hybrid,"In the ""Long-lived assets"" table, what was the value of long-lived assets in Israel as of January 25, 2026?","For NVIDIA, the value of long-lived assets in Israel as of January 25, 2026, was **$1,471 million**. This is explicitly stated in the ""Long-lived assets"" table on Page 79.",5,Exact figure from the table.,True,1.0,0.487,5,8.8895,8.0793,0.9528,9.8423
684,Nvidia,table_based_questions,vector,"According to the ""Debt"" table, what is the principal amount of the 3.50% Notes Due 2050?","The principal amount of the **3.50% Notes Due 2050** for **NVIDIA** is **$2,000 million**, as stated in the debt table on Page 70 of their 10-K report.",5,Exact match in NVIDIA's debt table.,True,0.2,0.2872,1,8.6859,0.0,1.0103,9.6962
684,Nvidia,table_based_questions,vectorless,"According to the ""Debt"" table, what is the principal amount of the 3.50% Notes Due 2050?","The principal amount of the **3.50% Notes Due 2050** for **NVIDIA** is **$2,000 million**, as stated in the debt table on Page 70 of their 10-K report.",5,Exact match in NVIDIA's debt table.,True,0.2,0.215,1,1.2414,9.1031,1.8631,12.2076
684,Nvidia,table_based_questions,hybrid,"According to the ""Debt"" table, what is the principal amount of the 3.50% Notes Due 2050?","The principal amount of the 3.50% Notes Due 2050 for NVIDIA is **$2,000 million** (as shown in the table on Page 70). This refers to NVIDIA.",5,Exact match from NVIDIA's debt table.,True,0.2,0.2785,1,11.2574,7.2985,0.9669,12.2243
685,Nvidia,table_based_questions,vector,"Based on the ""Operating Lease Obligations"" table, what are the total future minimum lease obligations for 2027?","For **NVIDIA**, the total future minimum lease obligations for **2027** are **$493 million**, as stated in the ""Operating Lease Obligations"" table.",5,Exact figure from NVIDIA's table.,True,0.2,0.7316,1,7.6324,0.0,1.417,9.0494
685,Nvidia,table_based_questions,vectorless,"Based on the ""Operating Lease Obligations"" table, what are the total future minimum lease obligations for 2027?","For **NVIDIA**, the total future minimum lease obligations for 2027 are **$493 million**, as stated in the ""Operating Lease Obligations"" table on Page 79.",5,Exact figure from NVIDIA's table.,True,0.2,0.5672,1,0.4766,6.8517,1.089,8.4173
685,Nvidia,table_based_questions,hybrid,"Based on the ""Operating Lease Obligations"" table, what are the total future minimum lease obligations for 2027?","For **NVIDIA**, the total future minimum lease obligations for **2027** are **$493 million**, as stated in the ""Operating Lease Obligations"" table.",5,Exact figure from NVIDIA's table.,True,0.2,0.7384,1,8.5534,7.7306,0.8254,9.3788
686,Nvidia,table_based_questions,vector,"In the ""Schedule II - Valuation and Qualifying Accounts"" table, what was the balance at the end of fiscal year 2026 for the Sales return allowance?","This information was not found in the retrieved sections. The context for NVIDIA does not include the ""Schedule II - Valuation and Qualifying Accounts"" table or the end-of-year balance for the Sales return allowance.",5,Information not found in provided context,True,0.8,0.2212,4,7.8101,0.0,0.8423,8.6524
686,Nvidia,table_based_questions,vectorless,"In the ""Schedule II - Valuation and Qualifying Accounts"" table, what was the balance at the end of fiscal year 2026 for the Sales return allowance?",This information was not found in the retrieved sections. The provided context for NVIDIA's Schedule II does not include the balance at the end of fiscal year 2026 for the Sales return allowance.,5,Information not found in provided context,True,0.4,0.0865,2,0.52,8.4831,1.8211,10.8242
